account_address,EXPR_1,EXPR_2
0x12a199a7bb5d0f4a7234426385702cee03378e1b,0.4159126792868326,1
0xabe062973284b727582f57d8917e7ecf5948e1ae,0.4083097014595749,1
0x5e8f605f1c663580c744cd18ecbd26b5e70ee9c2,0.40458215832693156,1
0x565a1d3c289ec35015582c8151e0f9219fa78a1d,0.4004316165364328,1
0x41d4fb4e539d38d75057df4c186e30ba0abafa9d,0.3901399076131815,5
0x5795efce7db68e412fac05bd78770ef4b10b57db,0.3613479651989313,1
0x292e2a559160712842e0c73f09c81a450405232c,0.3490647581801787,1
0xb6d6f2628ca033041374d4623036637dd9249619,0.3371091351623101,1
0xfc3b8f57bc756bf9cbe592803d9310efd8109644,0.33252035424539894,5
0xa1429fcffadc18b8177f4b3c035d5356df4d54ec,0.31861376588446166,1
0xbc73ce3d877c5edf46748a85e9173803a6365f60,0.31297976111377235,40
0x67cfec391fb162a602b0e2e2298bf2bf5ce37df8,0.31057038072626764,7
0xd05ecde7b4debf42fab5d612a9b79d22291d8cae,0.30901482121843316,1
0x94c71bcc8e9a72efb2d461661f7c65f42c71cf49,0.29687180684973624,1
0x8284844a098d63cb286b74908d6d8b58a0acb86a,0.29139542446524036,1
0xb6004b4c7809c224e2008e65bc5c8be611341f7e,0.28901316994520165,1
0x1ff3968ac04adaaccad4d86b8f20d728e66bd184,0.288184014411466,1
0xe1487f8c13fd96806647c49896c68b127adec5eb,0.28062583630345683,7
0xce326c83e09aecd5ddbd29012d2bab864d8ca3f6,0.2737508771746604,1
0xcf59917c703baca2ab94cb216396522e9d597fbc,0.272204905180482,1
0x8b94d66a7f2cd4908cbc3faa4f2ea6c227e1541b,0.2560140654669736,13
0xbe5bc0025a35a2067be8dfb466f807d6a73a71a9,0.25466656217747863,1
0x412ad32b0622de6ce3de95267a6d7b4150d88347,0.23266992340258064,1
0xd0716cd46b3b6777599b5332a7ac680e7beab7c4,0.21863574949428788,1
0x0a453349e1afbe248ae261c48e83c3d51b6d2351,0.205399228131391,1
0xee4b9e1d81e0f0c2f6a0e2432373730d83d56f47,0.1805465726087001,1
0xefb65fd420be4310c077ee1272cbca8b1bf1a644,0.17270198085318222,1
0x8a06c6ef6ebb3b0a2bb33e10e177ed32ab3e3649,0.14756298943866586,1
0x6016731426348762245fafe1eb7db26b564e1a25,0.09186184615991877,1
0xf2aea496e17e59f34112190d72374e4b971a83df,0.0859233129657726,1
0x44b2eb70d0dc37ee5f9b6b7a08bd28e7aec380c1,0.08084889820400765,1
0xaf8a1dc4bb300270d8a3ff56616fe4fbbf9c2afc,0.05086534076536431,2
0x6b280b78e95a23f68a64b85649f6d0cf836b02bc,0.03975036628194467,4
0x62b05586e095acc432033419f695c177fd2dc841,-0.008319520680860393,2
0x6a0df99a52c4d6b91a60a3211f8c2b606cf7e758,-0.042466007058732824,1
0xb12976c9d6a71d0a1f1c949780d8939119513d88,-0.050586741309005756,1
0x006a90f7dfd1193ab4cc7e0eacd2376fb68264f5,-0.07150803998254407,1
0xd17aefc83950d4842bc3892f762dec14eddf0994,-0.131151551169858,1
0x94367b7cd0ebb045430204f71e2bf6f365ae2f40,-0.1554693367269877,1
0x4965992376a32e99ad827d24d0bbe70e60c955bd,-0.1566984767709112,1
0x8e1617a9282beffba97123d78404a846e611b758,-0.20835272921592773,1
0xf870101bc6982ffa64b71ffe2455e2df9ab8640c,-0.21095424306936472,1
0x8e3e9e1bbb3e8952799ab231b25f807278912b7b,-0.26678835166463877,1
0xa344c0ddb16efd61bf9106cab5f1c0c1c434c35a,-0.3010874510877679,2
0x56bbfe0ac00ec54dbae724a25d85db37c3484c37,-0.3738489691653175,1
0x9daaece96b6f246bf6bf1bdbf4a3c24cf70d27a6,-0.5014524689042839,3
0x06ed0faebd963ea9cb1276bafe63302e90f64740,-0.5290558492799999,1
0x508bad26af0dec6430317a2c4db0bc9fb23c6f52,-0.6454697979240276,62
0x536bb5cf8b0715698f0df53d948c45e86a17882c,-0.6665002075453543,1
0x778a0a28124c49424a38e04811b2598959243c78,-0.7213131809364626,5
0xf41a618f37311cd18afeadf48dbac845abaefefd,-1.0074208682714882,1
0x98a76012e5e892f215a449204cb4acf82e41da18,-1.0453383815772541,3
0x3585948cf9f4cc7e263e477385cedead42e87632,-1.0897723770462664,3
0x0000000000f5358086d973ce2c932f5c0ee88905,-1.1102005264485086,1
0xa6864fd2158323e5305339825459971119dbfe80,-1.125021218857325,1
0xf6da21e95d74767009accb145b96897ac3630bad,-1.146584650362422,3
0x3600524e9e652a205f92306715ac8ae51e9be63f,-1.1912984057334004,1
0xdb0bfa64dbf4c4bb87603441d27e2d653f1ea963,-1.3070256071285558,7
0xd2afd68f676bc506254960b192346189ad6ec3e7,-1.3434422441139873,1
0x770b08bc10da95a96f47307e8c2cc781d7b00962,-1.3855757258909378,1
0x0000000032705fdb24ec69e6bdd556ca5256bd85,-1.439590827901199,1
0xa596ff3e8879277932e4bdf43a341a8a74dac1c2,-1.5269449672526818,1
0x4784ffa7bae935696d74ea009371dfb24a915ea1,-1.5481725454984332,2
0x090c30ba20610a3f103fc4be1b2e5676cbb701b8,-1.5567932619469635,17
0x70116785c526a24295ea6a9fbfb55c972b52a18e,-1.641356501376968,3
0x0000000000f6df22a9956658eb77de2e31364f67,-1.6504992200475108,1
0x4d5c4465d8670001c5da275b9ed8f59ab2588492,-1.6838735655810986,48
0xdc5a8071fdac76776068d48201f4dca3fad46d0e,-1.8167411365083712,1
0x877a0cccd84f68d88c443347434ac3df20deb26e,-2.0821550959301836,1
0xd1ecfcc4190b96e11322edd97f0cc34f85cdb713,-2.1746915740212582,3
0x812a7b6e203b683a7cebae61898b8e49bd6e19d4,-2.22934448693183,1
0xdbc5a1c235df303f69c28a20bb155729dbbe7802,-2.2631231020982665,1
0xc217197664647562e2bd732adee31d5b3d61ccc7,-2.2903155592359394,3
0x7592f7c643f886e747ee788ba6b8a004b9d9bdc7,-2.38980975894067,1
0xabdd35817b254788af08fff8c8a98cd7ad171287,-2.4290034412734407,1
0xb2340f384a9f7870efa86c6ccd8c58082968829f,-2.575195373845873,1
0xdf516b1a766e6bc370d2bb21964223766d37724f,-2.590108821653944,1
0xed58b8f4542398ff9327a305865470473ac3de8c,-2.6007428789741707,1
0xa0aad569eb9e2870c07ef48854a0cc160fc2ba76,-2.6008748869027007,1
0xd186727db3e2f99fb34a2ee4cd1ebc1bf702c36b,-2.609292930960581,1
0xe723721a8cda9bbc5e2a8fe14decbaa28678ab7f,-2.652414600115328,1
0xce845fe6cab1ba5349e1770c6a6193f4f3079261,-2.7189532793682285,1
0xea4468a7da035bbdcb228ea49c0e31552e551ed9,-2.7832238757846177,11
0x66213d3727adfb3b05f0ca0829cee22fca3b0a10,-2.807336261726958,1
0x3fe210829f8cab60883c1069bee13f62840dbcb1,-2.835902424212631,1
0xc045c724d38100991ae56850b6f70b57616c044a,-2.8459390493344374,1
0xd9f84209d3caa6b0a2ede8fbbe9fe4241e64cbb8,-2.945645478047998,1
0xaef95a89ca5514e72766c643348feb27c8d8f481,-2.9851785263119996,1
0xf71d4c737e860638cbf45d81252406c56e8e9f46,-3.0142057591689877,6
0x778acebdb6208aaa6d2387d3cf5aad47515f2daf,-3.0280762137036437,1
0xf50ced67804b2db6d15743886cf5ee84f3a85a29,-3.036203763489521,18
0x0000665f346c36d11c755f3e2d6d99ad528e63cb,-3.0900021663958013,10
0x75fe5d4cc375e1d056edbc36e914708daf61e785,-3.109009950551528,1
0xb38179c008e94c61d2c57b3cf730ed0cbd5b2fcc,-3.1215028861175,1
0x919349b99721b54b9c49951837a3d2fb1a963f04,-3.276422028318228,1
0x7b041a49ba0660cc1f6a8b48258e3108a4640efd,-3.2893159771657197,2
0x8b698b589442bbf0d7166ef5cd0f214be049b9ad,-3.290989758426911,1
0xc75d31784733b3f8458db727eec9226d07a7c8fd,-3.4589474208824953,1
0x709c570e8bc9ea8a585c345fd4f75f46846b9de4,-3.4616365179949184,4
0xce0b289c9f3f0295518bbc6f5014e0ba23507e6a,-3.5420614035968674,1
0x939e876e7be2a341d0db0bce32f5cbf2010b1cc3,-3.5423245722432917,4
0xbda678d68acb379c720c1687191b02468572c343,-3.6297637519390324,24
0x4d42e46d80bc096b8542fb7dc9c9f9387fec3278,-3.6951518776699515,1
0xf36678bbea76d7ae031b73411720555435bf5d09,-3.8230322649353035,1
0x7f12e4b0abe9aa66479a674fbf17e7ae1ff72ddd,-3.895127195166726,1
0x633216a995ee62160ebd62f7ac1d0b89852fd9e1,-3.9617209519607877,2
0x0138a9047d93b0e1e913f28891949f503d76012f,-4.04175097250671,1
0x72449bc679db60e918a02991b74ccfff9dd587f6,-4.041985633498973,1
0x794f0c22cca32ee0f967e7ab7e6838287042ec96,-4.057372331524402,3
0x4bf5dbc8e4e07238dc258932919345956deaeb01,-4.1264852738594655,1
0xd3ec64794c6f639e58b4f090b4beeaac0adfaa3a,-4.133068954150228,1
0x4f8930d68c8d989e35c84278a48ade5c3741029f,-4.172507834733633,1
0xaabc7ce7996880057ed57c1e0a2cdd0aefa6f729,-4.298996076183561,1
0x219b762271889bd85c3f3f9268343694c8e14bd9,-4.3005279007042265,15
0x02eca3de3fbad5a30695855520edc824028904f1,-4.308772616537553,1
0x3260d5647a8a9a019709a824d560e15d6e9d7658,-4.343303087530662,2
0xcd398aa64d6ed77a650819332c3b3498733d8ad5,-4.489023963386302,2
0xe96b6680a8ef1d8d561171948226bc3a133fa56d,-4.532975136213693,6
0x70c46bed293fcccda3ddd0f5fb658dd3ac3e3c76,-4.535928460592665,2
0x00000000000808540366895339c29b38da0f42ea,-4.6120472086360245,1
0x184e6ce8051e3e894b1bbb535ffe3202874191eb,-4.6564998379804,1
0x46405a54652cbb4b7fbc8f25f83a8b6ad8895b36,-4.792528345350887,1
0x6258513e3426fd8d1808cfa16d7d4b9d7978e74f,-4.79423343011672,1
0xdef3c1307d0606867ff72cb45c2eb5db3717f39b,-4.836772287062296,1
0x293a7f5a789b5ee857fe5296c2e2981f9fd0decc,-4.838113777019702,1
0x51d82fafd089776679a6dcb56100947cf9b5bdc7,-4.85795263184141,1
0x34e2689d2cfb2ca10fc2f152c851455c29a1b177,-4.888473348044476,1
0xf3edd482e45d03abc050e1598a246875587f218f,-4.897823187992982,1
0x563ccece4d05661499c1b4c6e64d360a3727f205,-4.908514328254141,1
0xa4446946ea0cf9f843e528c28c0f52bf9c95fdf2,-5.064828086212912,1
0x000000004bd5faf27acaac84bdd2dd9eea10e04e,-5.0862702409260505,4
0x040c5a166ffcf6d67aaed84ae78b839c7264726f,-5.325700310606078,1
0x5f4b30f1c52afe2829050269f4e8beb7c7a73003,-5.360413789534052,1
0xa771f7e57bd2d435994cc1fab1e7a7e9a0b12825,-5.366353315079093,1
0xb2a477027314a4c08beeb0c6269d9e54bc76558e,-5.457319806390227,1
0xe7aebd135302fa1d924ac104613065cca94cd6e1,-5.5390546067456485,1
0xc94c3eb2a2c82cd3a3bb3adb3bb5c1948dc5da39,-5.60005718536054,2
0x76d4557da47e7ee254cb3cdd9297d92e7a510f70,-5.658854618190076,1
0x1469f5117edd99c00ff0d19b2c0929fdb3ab62af,-5.712840867150923,1
0x0456ba3d973df5723eb2f99f621736110bf1d66d,-5.8936556468293775,1
0x2f71087c393c6ce8db5a6d92b246107d4f99712e,-6.057532245253551,1
0xfc0adf568d0b0a812296ddd3ff76a59a4102e9dc,-6.089618788783211,2
0x912ea933ffd83318cda3288512ce2fc572c10aec,-6.195694100885065,1
0x8e3ce4100e1acaeb6187e12681989b479f6262a0,-6.309039560962856,2
0xf8680f0ca9ebd3033270bf2bbba25ae90e7b7515,-6.433024936305456,2
0xe4e8f73096301b0938b896a79521088633b85b75,-6.477131882295939,1
0x6653c1f9fc4d2500210da311c55c3389f8a3cbd8,-6.548790064715643,1
0x9f6bf6f76467fde0b2556330a09c7676f60c16af,-6.600600472216841,1
0xdea2157c91413e6271b84e0e727c38524ad3f487,-6.64007151192293,1
0xc6c5adcb4f78132aaee1cda366e5aad7bf2b7cee,-6.6425906304947695,7
0x26492049b58a88b7b3dc74eb46acdca0cf189ab8,-6.716426883854316,1
0xdc961dfcf33c5beb5aeb35b156423a6092ea0d7b,-6.716643814763776,7
0x10c2ff405820846797178b10f9a0c7727a02c984,-6.782577445582271,1
0x73afe0aa4b677f641fe9a3721de743d703ab9b0c,-6.806049384796951,2
0xf4ba847fa7ab857917c9e714ee723bed7e915a38,-6.954764885165732,4
0xda5cbd98fafa1926d1987d77bbfc3b4d1c48183e,-7.006413697093851,3
0x5245876dd63cd2904b8cd139ea807fc3bd7d43ae,-7.012672384109763,2
0xd7a36ad1077b9a5476d4364213e3631d9f515d0c,-7.017413843329523,2
0x59084c90184398d8bc97894cfe8295b42683a4f3,-7.025405202918072,1
0x4a35350f0e3ec48cda66ef759ff70ac2cd887c2e,-7.029699249665981,2
0xfe01821ca163844203220cd08e4f2b2fb43ae4e4,-7.034775256708358,1
0x3fe133c5b1aa156bf7d8cf3699794d09ef911ec1,-7.065627230722164,1
0x14a296ea547b92c6218c2d17b3395236505d7048,-7.173817957143935,1
0x02327bb56b486e3089b4e56d5f5c585a92ecb8ce,-7.207284570117054,28
0x534f1e8a2bd2e83ba60cd03b0426443c668d34e5,-7.2315957733600005,1
0xdac8c3fb83f868b8716486bf32dc749ed7d82880,-7.315615094232861,1
0x04903932ae3030c805e4d3009caa7d9597c731a9,-7.433414443300199,1
0x1001c5b9611d20ffb2146d7d97fd7a93ac5a500f,-7.548536614924293,1
0xbabf37abb7792325676f7794dea93f39c11d1632,-7.672326176969324,5
0xa98afa780a474eba7e9be3d6dabb045b83938659,-7.700930435251861,1
0x51e99fccb809c6befc5a6d4729ff772551980fd9,-7.723785855619221,2
0x810ab67c4a1e1f1e05801323d95ccee5a3af4405,-7.723972731415499,1
0x2bef330c217fbcc3486690150904cfc64be6fbea,-7.749021743430051,1
0xc4d897360aec1f6018ccd66595407fab41888247,-7.753146746049847,2
0x1c27ae81650ad4c7f99f520dbea70f9d1da9c33d,-7.7721772541267455,1
0x6f3e1aba32cb950fc3435e3483aec4ef3de81762,-7.9755076421238895,1
0xb957157c1325cf64acc555d3716c66431cc35ab5,-8.052289395556532,1
0x5aa941f2631220d7a05266ff6be3d6cb29278c37,-8.066929911820079,1
0x0750262868edbfc226c5942a40d36773aafb3944,-8.09868429307552,2
0x126ae6117c20f7615b613cf3a051c862aea5ea3e,-8.104682683306681,4
0x0828e9f8072bf188df85ac660c30c82d6edfec05,-8.12862029083108,1
0x53eaf5b3edbf32dbedc965023d372e3ae2d56fb4,-8.141990293686824,1
0x4a9997bf8f99f4d8bb250f96eea1ff8676ea21da,-8.178191666317701,1
0x18449be0730d17f3f0dce79899a51aad8321b800,-8.278322766406186,1
0x59b7e328f655b82e617e20446b393be472e8cba5,-8.375427332327877,1
0xbc7b80fd304d48cf4e3ea0865bf62dd12734b943,-8.377191366007978,13
0x000000000000ddccf6a4f43c17d16c4b0558973a,-8.433017230917224,1
0x4eb50a1462b83226875fd6e699dcf0fbe7235e1e,-8.460507267800004,1
0x6e3f6f4c7d7a6f63dfcf5269649f8c664b6c4e31,-8.504089200901225,1
0x8bbfe029557cce8d6d593cd6fa9a3c35ee330521,-8.624714211081486,1
0xe519b808834e38f944888a5c0b2dcbbff2fee945,-8.710896656016704,1
0xd85d8138354be9a7e6964a9305b1942d1636c5b8,-8.725978395297645,1
0xc1b8e1b04a30cd3b64ae4747428313ed9e41d1e2,-8.72676862938315,5
0x0000000073ffb06be04d6a43f1aab53483ec8437,-8.730477635916042,1
0xc2c4b4e39cf4beb79dc3febb4b567a258d81ff7a,-8.793258040995228,1
0x9e498f628679bec797c79c448522ceb66a8e73cc,-8.856733938385212,1
0xdbdff7d07559806f554e2b91598bf7f873be45db,-8.943252934760665,1
0x2d61ed2d77863201cb0d0b3d0ef576370233ce81,-9.006104467731143,1
0x0cbbc20a7356c79f1972674618275abee72e920a,-9.059904891511003,2
0x0dcab5b07fb65164147197bdfbe7c22f267b3764,-9.0741420278,1
0x105234fcfd0ef4f57d3741d87bbe354007c621f9,-9.112217328673928,4
0x0d58da08e2481a81f2906cb40033d27effe49fc2,-9.13896050158796,2
0x5f97106e1ad0d5026551e8f3b3c8ff67eabda41b,-9.149062960379583,2
0x365b9370f2311b3fb054d15ab6949c06187fe936,-9.19704903564326,2
0x0860bedd97d283658ceb2420048eda6b185c7b95,-9.244776552645016,2
0x8f613f623b43909e91595f579d8ef71e9b8eb059,-9.320206892479181,1
0xa09bd4520712899c30a9c31824c3f551d8a9cf44,-9.485831693989248,3
0x0804b76278eac7c719ee7b7921b3f1071d1ae2f7,-9.618845030345533,1
0xadbd274bec5bd4bddd10e7238d8a369701f08afc,-9.80270320057479,3
0x01405e8a543ba713bf6bda33d36e310881625e64,-9.902414119671764,1
0x52de8b421f596edaf028b1ffcb92ec61cb9622a4,-9.907942717535589,1
0xb4548ed8c8d90fb28e0e6dcd84061f87eaf5e79e,-9.93787992985464,2
0x304e734ec56f25b69f2294f9b9050f26a341311b,-9.957149483907392,1
0xd4a69c5531e1b5e1e99d71971f8287f9e294a4e1,-9.970495241828164,1
0x13e1414f918eb1a621c73725fea6fd207c3fbf4d,-10.115925702728626,2
0x653a5c96a7c4b048b2c2ecbbf08bb88796345b1b,-10.175547815052976,1
0xfa68f2ff9dfe8197d30626925cf50a30dcab5aef,-10.262555558458597,2
0x3118016ff325813821effaf17ab8987215194ee3,-10.385915047904618,1
0xcf80793c7fcb3b322b1fa85eb137f85803c630b9,-10.573873745923065,2
0x00000000cf5597f3ef82b8162dba3ce6cfab8853,-10.620706608774164,5
0x6e87e851f1929423b9de73163fcbe7d8625a5a32,-10.63381758078246,1
0xe98080898623b9dda42d8da2bbb75f1fe16f47f0,-10.675625937300586,3
0x5cc8d801c3323daf6b9e30eb12749973dee6bfb6,-10.71060104714,1
0x73395034ab5dd92a1a510b36f5b64bc5162790f4,-10.73727490176563,1
0xfb18f63d2040d99a9ed0ebc4366ffadde667b3e8,-11.046915550452175,1
0x328b1bb7d329d2a9aa1cdad5614ca7243f6a446e,-11.158324749358627,1
0x0dcbc93c000f51b5f5c0fc63689f7fcbc52f92e2,-11.237644055103585,1
0xcc9ae1936e4864de47c6501d1b96dccbe581144f,-11.312569458241214,2
0x48fe56690768bf82f5c5574755bb10888d487195,-11.364133809774916,2
0x4ccdaf48058b5b7e1fb9ca26cabcc2b693d733ff,-11.533111166695631,1
0x9387cddb29d47ef33fa4b53346b01b85124dd559,-11.724383379597358,1
0x084c93c0bfe37960eb843549147d4a9ae6577e33,-11.75831828994211,2
0x5fea7d6740d23d9de44b7607e1ccc5b0809308db,-11.796862086792753,1
0x34de67fe8e7556ad3d4cf76b5fb717076c46751a,-11.81889099495063,4
0xf6e1c5b158ee2127f6a774ac53cbcd5b350724c8,-11.855803285908555,1
0x789d2bef0289e0fcec9cbe83134cdceb1c05c26c,-12.09768219165947,40
0xc008c103bf8405b2af29275f032bee14c5c9dae5,-12.23497840229631,3
0xfe13bcb66e7e0bc30a0181fda8441bfec1bd28b4,-12.255181370598184,2
0x23018cdb8df13205d065d95df8b0e981fb3cf7cb,-12.290778342207364,1
0xdded7ec014cf2d3a4f6644fec2b507a507ff18f1,-12.465921522003026,13
0xa1f153a639eb52bdcfc0d5f2350dc799ffcc814b,-12.55643342846939,1
0x876e6d8b40708a6371c733c63b6e6c6b679ef54c,-12.605494192062583,2
0xfba005f5debc61a9c82a963203fae3a97f06a52b,-12.63037059193383,2
0x274b4c697b9b4527985464cd4212c9d4b7369f33,-12.650338788788286,4
0x47ee94a5fb58625d52f7a4fe452f35b5fdcc18c4,-12.66015010618688,2
0x9d64cacb12d31e4e16769f1d8b0f67bbc6eb30e5,-12.91207906246355,1
0x89be0ece275aec5dfc4c25998ecf3911c6dacafa,-13.08103291632045,4
0xdb5e3fdcf2599bdda10394d2416b26160bcff3cb,-13.113703562200236,1
0x3242dbf0952fa5ea7c86f75d2a702909d24682a9,-13.130800134810023,1
0x23a7abeb6565f663e82d68fdd50b42d90801df63,-13.148969308909999,1
0x0a2d255e2ff5fdf0a0cb20c793f40159d567d55c,-13.155389653222784,1
0x4cfff98052082ba52ecf343e3d8f8a6648d0f306,-13.173137995999264,1
0xed209baffe66eb9e59c947be98000f9dd5163141,-13.19313154818672,4
0xe189c2a21555146493a2c28e87b2310df331275a,-13.238839374074182,2
0x4a428c989097375d6910421d0c5c0e6cd9be9fde,-13.366687073175664,2
0xfedc0b3a662fbee1e908de658ba56059df25cd8c,-13.406182261549091,1
0xd065037fc0ae7d1154f4cda667f673c767b76331,-13.48646760354571,1
0x8e178a32dbe55e3f285850ea13dde2a146a9c4d3,-13.531266450019796,4
0xdb3d46a043fcf7a2c9a435524dc85742447e8470,-13.636075458241066,8
0x83506e37a91c909ce987dab8995f863cc85b4976,-13.74966757014754,1
0x1eee4c72a2206665061ba711c736ac16bb3ab2ec,-13.820101892090802,3
0xf10db09ad66ada4d41ad37aed204da4564d7044b,-13.85157536968146,2
0xcd5a3e8621ad2ace9cc4c00ba714075f419ba161,-13.862502156435454,1
0x6f9f730684faa9798b5b98b6e61f61ab2c5eabc6,-14.090551861377563,1
0xb63cea358bab2de323c6be52268baeae6ef2b7f4,-14.10312982433399,1
0x81351296eb27d7fa4925d1f00820a1a78cdd1d09,-14.162000337594359,2
0xd06849d8b088c7f92c5e0af472fb19e2100bbc7a,-14.17456763432362,1
0xad2ae410249a0ed3e8147aae6e34d6b92c179569,-14.192346430355457,8
0x160b0a6a50340af37ca1d938a04cdfdf54112819,-14.201270026043305,10
0x8bfe800d9e815ae4e6067c7693674d57acf31a5d,-14.462600421739854,5
0x3303cf24a8b15b9b206c8f24b62b5a753dcba2cb,-14.47499177741869,2
0x07d8b361532f796e30daaff4088d55df81d417d0,-14.514512653903596,5
0x766b0933cdd5131896927431a9b69b52a9e9378c,-14.567513599032566,2
0x6f52f5f8ac30a5079a1e96862d67814de2abc1e1,-14.597124785973769,1
0x0fc52edf91d8d27091c5538f14e85d7989f3c185,-14.767231500189533,1
0xa981b15d2f5a135f877cc7a3dce7dd8d0c1d33ed,-14.836811068686128,3
0x9443bef0e2c80f5c40f800814b0db0a722972f12,-14.86312916428774,3
0xabbaafb760f4129b4eb5ad0918dd9422ae2fc66c,-15.000115604374956,5
0x5314a995324e5734b9f0afbc4b9a35715ba94ecb,-15.058219342062092,52
0xc5410036082334b283be53a16e39cdf6274d7adc,-15.153254298377693,1
0x43cc843a896408f2f8373b5963f5d245467947b7,-15.36164258604689,2
0x15874e3d18d98205debc1e5bb1f06243d11f8252,-15.518421933537857,2
0x136a373ad7261c1b59e5400304e44e5fdc8f93f2,-15.550820662270908,1
0x0369685fa057dbeb7483635dcf9b1b0586716b9c,-15.734371605789248,1
0x971df52bce0a2ef7f52b660c1f8ccf955a4ab15e,-15.938587687815678,5
0xd7aae61514d016c30fdfd1b025260232cbb1f2d6,-16.006370609067424,4
0x9a6aa7ce5514cf1a9de366e364ee1654084ccbd7,-16.039210032240003,1
0x66dcfc70a4991d98d325aa648532efe561dd3ef5,-16.04085622788397,1
0xf07749d5ad4ee95d9c003305b39c155e970a88ef,-16.160006930128233,4
0x90112993d889f28353c9ea772083f8aa72f765df,-16.238163460961207,8
0xc5cb0c45b965c4a9ad054fa61b52e404f92aec23,-16.257861365261775,2
0x568d01d5b94db49f82891e83a9453dfd25a3ce1c,-16.495831114959373,4
0xea824cd95147d8a79eca264b630811dc2f5d2a29,-16.572053317236424,2
0x15dce8da832ea5345258b1e05e301145bc84b57a,-16.951643751495645,3
0xf386693dc8bf94a7f7ec3eb784449253fd30b15c,-17.127319084230656,9
0xfe5e30d505f9c8f3589ada334e726cb0e18cf509,-17.154635736826492,1
0x1e07ce15f7239e1cd7e6bd1383c5915dff0a20a5,-17.32032068852256,2
0xa6b2876743d22a11d6941d84738abda7669fcacf,-17.37329579800759,1
0xf4819931018030f569df87c5a6da2d7b57356bf1,-17.43793365536216,1
0x19becdf3e87fd55cc6a671ade655bede799d4d21,-17.4726130147446,1
0x0300e73efc535ca8d67cdf8cb0ea042ab3d55654,-17.48616825778508,2
0x512ac238789f2d4e8b3f399dced1b5876a7ab73e,-17.56825341266683,5
0x625151f9dfd525724c1cd9906811a30fcc46e72e,-17.66603529047915,3
0x00bbd8d40faf7e3751f33d81e8509637dd3d66e6,-17.781200041067322,2
0x16fa77529ada57c0f63000a8a97069f16265aa85,-17.79803682679642,4
0xc6d97cb6f583583695de6eba53c6c824c8963aeb,-17.81155135,1
0x521c5f938ad9879211a763c5775960a992d729e3,-17.817774253046156,3
0x9cf4fd0b0e1b633db1b757eb8d1ca9b8cb35721f,-17.84025704148538,7
0xefcee51d11bd8ff9ba75eb64b4c4ead9097901e7,-17.847096095761152,7
0xf1ac2d33a9080ba04277ada4a76161649d0ad3ad,-17.880863516958957,7
0x1111111254fb6c44bac0bed2854e76f90643097d,-17.975088454040698,1
0x459f8cacf9d7bd7a7eff2d6f69a882720aebf3ad,-18.140105246951205,1
0xb5d2b9922e7244abadb4ff4bda50dbdbf0db2c62,-18.161768163524684,8
0xdfe171836a716c121b0fe4378ad779926dadfa0b,-18.18507456072482,1
0xfcbc88e852371ae8f7ab2fdad6f1376790cfeff5,-18.194483856994484,2
0x37c069041751468f734bda40e552f72ce6c8af30,-18.318204715607653,1
0x74841691c941e2e02a1e89bba96fd51001e1b62b,-18.36073359027137,1
0x0fb6d351d6df73a2ecbd23282b5eeb006c637593,-18.361433911197,1
0x2776423f2fd38f94fa13ce73be08775d434849c0,-18.426901714931486,2
0xd9a8a5ce7042497826c77178215d5b40e5179bd5,-18.655994408686155,2
0xeb7d0781e68d69bad1280ab8d65b98123f7be157,-18.717842562574727,4
0x64122619c68ec17de2d5f2608e00bc589233b17e,-18.761527086084442,4
0xda82b29189f2bfe6eb25bea30c9b7299f4b5b444,-18.831731197612086,1
0x9a2055c72ab7713d040ad325909b6c5258de9544,-18.86343897720346,2
0xd4c921de833703fa10225c74f3da24bc5a549dc0,-19.137030487349776,1
0x862dc240fa06eed0a4e019256278baa0edf7fd79,-19.146728468661074,6
0x7c6ce24d013cd4ddf4c193ce318e3d5533a33f42,-19.44576627681945,1
0x9901bac880caecad999e292811db9c1db3e86f8a,-19.577518143116002,1
0x65c4a53dcc7c87024e6f91aeb39ac2d0b459f4df,-19.633888200853153,1
0xccf8b636d6b291d03867aec0d74fd85c49787d40,-19.883749966819178,1
0xb35246f1153a0fbdcaa4b4ed7ff9f26b123d3478,-19.980580714697517,1
0x605f5405d0770da426b1cdeb5effff9f92162716,-19.995112316734517,3
0x5c48410acf5f2a1448ba1067b5ffda5f06de39aa,-20.14367630884379,6
0x3b2910cbe5802e447c57f04b337460f4ba896afe,-20.16009684765,2
0xb2ef5fc32ebacc8429d423d97770a5315b95121f,-20.178998871196196,3
0xbb0d2846c591c090cd2923f82e6dc7a87e6858f2,-20.190188970215885,1
0xbd2091e955407f0958fb1c5a2fe78c770d012d9b,-20.266688994198056,9
0x81e6ef6407bfc4eb90802709c5eeaec381e350e7,-20.340902304957975,7
0xb7a55577b61736d09b3ac1e49440f6942395d8f5,-20.390807702385207,4
0xcac57866f12a2188e6d4a1e937cb1f7498fb8596,-20.492872723391017,5
0x6b6535e4ab44f8782b98579787172bd7542989ac,-20.541867413281356,2
0x50cb6758e0f245a1c99dcb01b242b0f9f79d1d8b,-20.574997899927737,1
0xde66477fc94ea17f9ef83d19fed01d2b857be8bb,-20.631641824101248,3
0x3522bc9e741c0385af706991a27355f798021f1e,-20.878513288607806,1
0x9a8aa03db05fa88a2e33e54a41a88ca8c4c6b3a4,-20.9276993099184,4
